airtime,selected_mcs,txgain,pm_power
1.0,5,63,13.9726906666667
1.0,9,63,13.9471373333333
1.0,14,63,14.4728453333333
1.0,18,63,14.752692
1.0,23,63,15.1796226666667
1.0,0,63,13.8315626666667
1.0,5,63,13.8936626666667
1.0,9,63,14.2015026666667
1.0,14,63,14.727528
1.0,18,63,14.7987733333333
1.0,23,63,15.5511586666667
1.0,0,63,13.9672066666667
1.0,5,63,13.96494
1.0,9,63,14.38526
1.0,14,63,14.8309026666667
1.0,18,63,14.8962946666667
1.0,23,63,15.728436
1.0,0,58,13.488456
1.0,5,58,13.625496
1.0,9,58,13.9494373333333
1.0,14,58,14.145436
1.0,18,58,14.5917333333333
1.0,23,58,15.1575933333333
1.0,0,58,13.449656
1.0,5,58,13.7669813333333
1.0,9,58,13.8824226666667
1.0,14,58,14.2850173333333
1.0,18,58,14.6271013333333
1.0,23,58,15.1470973333333
1.0,0,58,13.5277386666667
1.0,5,58,13.8516386666667
1.0,9,58,13.8531333333333
1.0,14,58,14.5083493333333
1.0,18,58,14.628232
1.0,23,58,15.1176213333333
1.0,0,58,13.692988
1.0,5,58,13.7112853333333
1.0,9,58,14.087608
1.0,14,58,14.5395986666667
1.0,18,58,14.5958666666667
1.0,23,58,15.3124066666667
1.0,0,58,13.8231853333333
1.0,5,58,13.7924933333333
1.0,9,58,14.181676
1.0,14,58,14.571928
1.0,18,58,14.7654333333333
1.0,23,58,15.48388
1.0,0,58,13.8353666666667
1.0,5,58,14.046072
1.0,9,58,14.3134866666667
1.0,14,58,14.5824466666667
1.0,18,58,16.1258253333333
1.0,23,58,16.144848
1.0,0,53,13.4596493333333
1.0,5,53,13.6589693333333
1.0,9,53,13.9418026666667
1.0,14,53,14.188844
1.0,18,53,14.5695453333333
1.0,23,53,15.7677266666667
1.0,0,53,13.678212
1.0,5,53,13.659628
1.0,9,53,13.9703333333333
1.0,14,53,14.3341826666667
1.0,18,53,14.512044
1.0,23,53,15.1764466666667
1.0,0,53,13.6738706666667
1.0,5,53,13.709484
1.0,9,53,14.099628
1.0,14,53,14.3609813333333
1.0,18,53,14.6886746666667
1.0,23,53,15.2361373333333
1.0,0,53,13.6337493333333
1.0,5,53,13.9297533333333
1.0,9,53,14.0557506666667
1.0,14,53,14.541532
1.0,18,53,14.6347173333333
1.0,23,53,15.3171106666667
1.0,0,53,13.859616
1.0,5,53,13.919388
1.0,9,53,14.187076
1.0,14,53,14.5536773333333
1.0,18,53,14.7314973333333
1.0,23,53,15.4572693333333
1.0,0,53,13.888624
1.0,5,53,14.0541106666667
1.0,9,53,14.3312306666667
1.0,14,53,14.543968
1.0,18,53,15.0142546666667
1.0,23,53,15.746888
1.0,0,48,13.3588586666667
1.0,5,48,13.6854666666667
1.0,9,48,13.7273826666667
1.0,14,48,14.253116
1.0,18,48,14.5692306666667
1.0,23,48,14.9677413333333
1.0,0,48,13.5746933333333
1.0,5,48,13.6524946666667
1.0,9,48,13.7753813333333
1.0,14,48,14.3548813333333
1.0,18,48,14.4452626666667
1.0,23,48,15.08074
1.0,0,48,13.615
1.0,5,48,13.6013693333333
1.0,9,48,13.995388
1.0,14,48,14.3812546666667
1.0,18,48,14.5953746666667
1.0,23,48,15.2076826666667
1.0,0,48,13.673952
1.0,5,48,13.7718266666667
1.0,9,48,14.0465893333333
1.0,14,48,14.5555933333333
1.0,18,48,14.6398213333333
1.0,23,48,15.3821346666667
1.0,0,48,13.8240413333333
1.0,5,48,13.8312906666667
1.0,9,48,14.1762413333333
1.0,14,48,14.5098546666667
1.0,18,48,14.8336093333333
1.0,23,48,15.477688
1.0,0,48,13.8530173333333
1.0,5,48,14.0460813333333
1.0,9,48,14.3172733333333
1.0,14,48,14.5722773333333
1.0,18,48,14.9946293333333
1.0,23,48,15.671388
1.0,0,43,13.376452
1.0,5,43,13.6596706666667
1.0,9,43,13.8478426666667
1.0,14,43,14.1687173333333
1.0,18,43,14.54222
1.0,23,43,15.0686186666667
1.0,0,43,13.4752066666667
1.0,5,43,13.7023866666667
1.0,9,43,13.7437466666667
1.0,14,43,14.3670453333333
1.0,18,43,14.504128
1.0,23,43,15.0592026666667
1.0,0,43,13.6313613333333
1.0,5,43,13.6086013333333
1.0,9,43,13.9846186666667
1.0,14,43,14.315668
1.0,18,43,14.654688
1.0,23,43,15.2655333333333
1.0,0,43,13.561036
1.0,5,43,13.8768213333333
1.0,9,43,14.0521293333333
1.0,14,43,14.4093986666667
1.0,18,43,14.7648373333333
1.0,23,43,15.2532426666667
1.0,0,43,13.6832773333333
1.0,5,43,14.0156213333333
1.0,9,43,14.0600146666667
1.0,14,43,14.5931813333333
1.0,18,43,14.8873453333333
1.0,23,43,15.34856
1.0,0,43,13.898008
1.0,5,43,14.07322
1.0,9,43,14.1880893333333
1.0,14,43,14.7640986666667
1.0,18,43,14.988268
1.0,23,43,15.7334573333333
1.0,0,38,13.424464
1.0,5,38,13.6065986666667
1.0,9,38,13.9162586666667
1.0,14,38,14.1364026666667
1.0,18,38,14.5557493333333
1.0,23,38,15.1977706666667
1.0,0,38,13.4767213333333
1.0,5,38,13.789208
1.0,9,38,13.7574426666667
1.0,14,38,14.3928333333333
1.0,18,38,14.569036
1.0,23,38,15.1299146666667
1.0,0,38,13.6668306666667
1.0,5,38,13.708284
1.0,9,38,14.0478146666667
1.0,14,38,14.362972
1.0,18,38,14.6816533333333
1.0,23,38,15.217148
1.0,0,38,13.6750266666667
1.0,5,38,13.8894346666667
1.0,9,38,13.992616
1.0,14,38,14.5668466666667
1.0,18,38,14.5923586666667
1.0,23,38,15.3266693333333
1.0,0,38,13.893536
1.0,5,38,13.8619
1.0,9,38,15.3741466666667
1.0,14,38,14.6303586666667
1.0,18,38,14.81962
1.0,23,38,15.454732
1.0,0,38,15.0974786666667
1.0,5,38,14.181756
1.0,9,38,14.1498293333333
1.0,14,38,14.7649346666667
1.0,18,38,14.96758
1.0,23,38,15.703908
1.0,0,37,13.3443466666667
1.0,5,37,13.6991906666667
1.0,9,37,13.831012
1.0,14,37,14.2092573333333
1.0,18,37,14.5951386666667
1.0,23,37,15.0914453333333
1.0,0,37,13.5428
1.0,5,37,13.6982066666667
1.0,9,37,13.9176306666667
1.0,14,37,14.424428
1.0,18,37,14.5036266666667
1.0,23,37,15.1689066666667
1.0,0,37,13.6521826666667
1.0,5,37,13.6119266666667
1.0,9,37,14.054828
1.0,14,37,14.3948533333333
1.0,18,37,14.591468
1.0,23,37,15.272744
1.0,0,37,13.5661426666667
1.0,5,37,13.9029546666667
1.0,9,37,14.464516
1.0,14,37,15.0966906666667
1.0,18,37,14.798936
1.0,23,37,15.3847506666667
1.0,0,37,13.801804
1.0,5,37,14.9528906666667
1.0,9,37,14.233128
1.0,14,37,16.4806773333333
1.0,18,37,14.9723493333333
1.0,23,37,15.543964
1.0,0,37,13.928608
1.0,5,37,13.9117586666667
1.0,9,37,14.3154546666667
1.0,14,37,14.7275053333333
1.0,18,37,14.9078266666667
1.0,23,37,15.830564
1.0,0,36,13.3566466666667
1.0,5,36,13.6716426666667
1.0,9,36,13.9037053333333
1.0,14,36,14.17224
1.0,18,36,14.5398733333333
1.0,23,36,15.165448
1.0,0,36,13.4723586666667
1.0,5,36,13.7422933333333
1.0,9,36,13.72908
1.0,14,36,14.3358453333333
1.0,18,36,14.56058
1.0,23,36,15.1472986666667
1.0,0,36,13.648312
1.0,5,36,13.6536226666667
1.0,9,36,13.9145506666667
1.0,14,36,14.4623106666667
1.0,18,36,14.4828813333333
1.0,23,36,15.3630013333333
1.0,0,36,13.7230733333333
1.0,5,36,13.6948586666667
1.0,9,36,14.07292
1.0,14,36,14.4599666666667
1.0,18,36,14.603316
1.0,23,36,15.4625373333333
1.0,0,36,13.8098813333333
1.0,5,36,13.9043906666667
1.0,9,36,14.2612266666667
1.0,14,36,14.5629093333333
1.0,18,36,14.82696
1.0,23,36,15.7132373333333
1.0,0,36,13.831748
1.0,5,36,14.0884733333333
1.0,9,36,14.2600013333333
1.0,14,36,14.5892053333333
1.0,18,36,14.9651906666667
1.0,23,36,15.8744666666667
1.0,0,35,13.49872
1.0,5,35,13.5334346666667
1.0,9,35,13.817372
1.0,14,35,14.330524
1.0,18,35,14.42486
1.0,23,35,15.3721026666667
1.0,0,35,13.5863813333333
1.0,5,35,13.678332
1.0,9,35,13.9832093333333
1.0,14,35,14.311808
1.0,18,35,14.5758733333333
1.0,23,35,15.4158026666667
1.0,0,35,13.549944
1.0,5,35,13.7788226666667
1.0,9,35,14.01466
1.0,14,35,14.2861813333333
1.0,18,35,14.7135146666667
1.0,23,35,15.538736
1.0,0,35,13.624788
1.0,5,35,13.9114973333333
1.0,9,35,13.9322066666667
1.0,14,35,14.5194066666667
1.0,18,35,14.6711893333333
1.0,23,35,15.6051493333333
1.0,0,35,13.832852
1.0,5,35,13.9247173333333
1.0,9,35,14.1133853333333
1.0,14,35,14.649568
1.0,18,35,14.7573813333333
1.0,23,35,15.8841346666667
1.0,0,35,13.916572
1.0,5,35,13.8879853333333
1.0,9,35,14.3207186666667
1.0,14,35,14.813988
1.0,18,35,14.8766173333333
1.0,23,35,16.0787386666667
1.0,0,34,13.3182506666667
1.0,5,34,13.7037493333333
1.0,9,34,13.8279813333333
1.0,14,34,14.1394253333333
1.0,18,34,14.5820933333333
1.0,23,34,15.1904
1.0,0,34,13.2968133333333
1.0,5,34,13.3595586666667
1.0,9,34,13.6234826666667
1.0,14,34,14.1785653333333
1.0,18,34,14.2645173333333
1.0,23,34,15.4137613333333
1.0,0,34,13.3734386666667
1.0,5,34,13.3814506666667
1.0,9,34,13.7541426666667
1.0,14,34,14.1849973333333
1.0,18,34,14.293212
1.0,23,34,15.499128
1.0,0,34,13.4771253333333
1.0,5,34,13.4623133333333
1.0,9,34,13.8277533333333
1.0,14,34,14.2931946666667
1.0,18,34,14.3352293333333
1.0,23,34,15.658136
1.0,0,34,13.5833026666667
1.0,5,34,13.5975986666667
1.0,9,34,13.9953506666667
1.0,14,34,14.2618293333333
1.0,18,34,14.5793066666667
1.0,23,34,15.880124
1.0,0,34,13.440528
1.0,5,34,13.7208013333333
1.0,9,34,13.744048
1.0,14,34,14.4101906666667
1.0,18,34,14.6212586666667
1.0,23,34,15.7477826666667
1.0,0,33,13.4814066666667
1.0,5,33,13.5412893333333
1.0,9,33,13.88728
1.0,14,33,14.242948
1.0,18,33,14.6171693333333
1.0,23,33,15.9684893333333
1.0,0,33,13.5202986666667
1.0,5,33,13.6254973333333
1.0,9,33,13.9727573333333
1.0,14,33,14.2946346666667
1.0,18,33,14.6631266666667
1.0,23,33,16.0939226666667
1.0,0,33,13.617304
1.0,5,33,13.6726333333333
1.0,9,33,14.0300453333333
1.0,14,33,14.4304333333333
1.0,18,33,14.6892733333333
1.0,23,33,16.15516
1.0,0,33,13.7561693333333
1.0,5,33,13.7539173333333
1.0,9,33,14.128024
1.0,14,33,14.453056
1.0,18,33,14.9019906666667
1.0,23,33,16.145928
1.0,0,33,13.8391506666667
1.0,5,33,13.8451413333333
1.0,9,33,14.1079013333333
1.0,14,33,14.675784
1.0,18,33,14.884996
1.0,23,33,16.3322786666667
1.0,0,33,13.9440506666667
1.0,5,33,14.0320346666667
1.0,9,33,14.21728
1.0,14,33,14.8094466666667
1.0,18,33,15.10686
1.0,23,33,16.5122786666667
1.0,0,32,13.8739933333333
1.0,5,32,14.1259093333333
1.0,9,32,13.868028
1.0,14,32,14.3477026666667
1.0,18,32,14.7636146666667
1.0,0,32,13.3392613333333
1.0,5,32,13.3223386666667
1.0,9,32,13.6842066666667
1.0,14,32,14.141292
1.0,18,32,14.493396
1.0,0,32,13.21472
1.0,5,32,13.536896
1.0,9,32,13.5962133333333
1.0,14,32,14.2060093333333
1.0,18,32,14.5206946666667
1.0,0,32,13.468864
1.0,5,32,13.5049213333333
1.0,9,32,13.8776146666667
1.0,14,32,14.2219546666667
1.0,18,32,14.7930106666667
1.0,0,32,13.4354533333333
1.0,5,32,13.6646666666667
1.0,9,32,13.740508
1.0,14,32,14.3608946666667
1.0,18,32,14.9310373333333
1.0,0,32,13.458912
1.0,5,32,13.5382733333333
1.0,9,32,13.9175133333333
1.0,14,32,14.453772
1.0,18,32,14.8318906666667
1.0,0,31,13.4951306666667
1.0,5,31,13.5941253333333
1.0,9,31,13.9012053333333
1.0,14,31,14.4158226666667
1.0,18,31,14.525336
1.0,0,31,13.3410053333333
1.0,5,31,13.5126573333333
1.0,9,31,13.5264573333333
1.0,14,31,14.1825826666667
1.0,18,31,14.656668
1.0,0,31,13.2598026666667
1.0,5,31,13.5753013333333
1.0,9,31,13.6473813333333
1.0,14,31,14.199736
1.0,18,31,14.7684933333333
1.0,0,31,13.3942506666667
1.0,5,31,13.446376
1.0,9,31,13.85722
1.0,14,31,14.3088026666667
1.0,18,31,14.684732
1.0,0,31,13.5711946666667
1.0,5,31,13.6050573333333
1.0,9,31,13.940804
1.0,14,31,14.3418613333333
1.0,18,31,14.9896733333333
1.0,0,31,13.4561506666667
1.0,5,31,13.6479306666667
1.0,9,31,13.9242866666667
1.0,14,31,14.333764
1.0,18,31,15.0208693333333
1.0,0,30,13.48556
1.0,5,30,13.6748493333333
1.0,9,30,13.9816186666667
1.0,14,30,14.4599146666667
1.0,18,30,15.021496
1.0,0,30,13.5739293333333
1.0,5,30,13.5573413333333
1.0,9,30,14.0471093333333
1.0,14,30,14.6251346666667
1.0,18,30,15.078428
1.0,0,30,13.70244
1.0,5,30,13.6837653333333
1.0,9,30,14.0464813333333
1.0,14,30,14.6270186666667
1.0,18,30,15.175728
1.0,0,30,13.781632
1.0,5,30,13.7694906666667
1.0,9,30,14.1928653333333
1.0,14,30,14.7560453333333
1.0,18,30,15.2831266666667
1.0,0,30,13.8813333333333
1.0,5,30,14.0763973333333
1.0,9,30,14.121528
1.0,14,30,14.8477253333333
1.0,18,30,15.6168173333333
1.0,0,30,13.9242386666667
1.0,5,30,14.09988
1.0,9,30,14.3507973333333
1.0,14,30,14.858584
1.0,18,30,15.8120213333333
1.0,0,29,13.481168
1.0,5,29,13.5658506666667
1.0,9,29,13.851732
1.0,14,29,14.4148733333333
1.0,18,29,15.6672733333333
1.0,0,29,13.551688
1.0,5,29,13.5907373333333
1.0,9,29,14.0281226666667
1.0,14,29,14.4624693333333
1.0,18,29,16.5764
1.0,0,29,13.801052
1.0,5,29,13.7866786666667
1.0,9,29,13.8472546666667
1.0,14,29,14.5582706666667
1.0,18,29,15.8301013333333
1.0,0,29,13.71898
1.0,5,29,13.9499346666667
1.0,9,29,14.896156
1.0,14,29,14.760256
1.0,18,29,15.94324
1.0,0,29,13.8518586666667
1.0,5,29,13.852644
1.0,9,29,14.1818106666667
1.0,14,29,14.8808573333333
1.0,18,29,16.0459906666667
1.0,0,29,13.9730213333333
1.0,5,29,14.0022866666667
1.0,9,29,14.316032
1.0,14,29,14.9854293333333
1.0,18,29,16.116908
1.0,0,28,13.446084
1.0,5,28,13.6524253333333
1.0,9,28,13.879656
1.0,14,28,14.4561333333333
1.0,0,28,13.2653733333333
1.0,5,28,13.3758773333333
1.0,9,28,13.6156866666667
1.0,14,28,14.3406613333333
1.0,0,28,13.3850626666667
1.0,5,28,13.404144
1.0,9,28,13.798464
1.0,14,28,14.4542586666667
1.0,0,28,13.4475346666667
1.0,5,28,13.4719093333333
1.0,9,28,13.8092786666667
1.0,14,28,14.543036
1.0,0,28,13.590516
1.0,5,28,13.577524
1.0,9,28,14.939332
1.0,14,28,14.7548173333333
1.0,0,28,13.5313533333333
1.0,5,28,13.6410933333333
1.0,9,28,13.9452506666667
1.0,14,28,14.62754
1.0,0,27,13.3727693333333
1.0,5,27,13.6939986666667
1.0,9,27,13.9162893333333
1.0,14,27,14.5691053333333
1.0,0,27,13.5361026666667
1.0,5,27,13.7196786666667
1.0,9,27,13.7636546666667
1.0,14,27,14.7066266666667
1.0,0,27,13.648888
1.0,5,27,13.6833933333333
1.0,9,27,14.0308986666667
1.0,14,27,14.864304
1.0,0,27,13.549368
1.0,5,27,13.8373
1.0,9,27,13.9803133333333
1.0,14,27,14.8907093333333
1.0,0,27,13.8276786666667
1.0,5,27,13.9257706666667
1.0,9,27,14.2312306666667
1.0,14,27,15.1573653333333
1.0,0,27,13.8610226666667
1.0,5,27,14.1280346666667
1.0,9,27,14.252896
1.0,14,27,15.2575853333333
1.0,0,26,13.527584
1.0,5,26,13.6209413333333
1.0,9,26,13.8756453333333
1.0,14,26,15.0488413333333
1.0,0,26,13.5678853333333
1.0,5,26,13.5887826666667
1.0,9,26,14.026332
1.0,14,26,15.1600746666667
1.0,0,26,13.56018
1.0,5,26,13.7279506666667
1.0,9,26,14.0518653333333
1.0,14,26,15.16534
1.0,0,26,13.6971453333333
1.0,5,26,13.740092
1.0,9,26,14.1407946666667
1.0,14,26,15.4038506666667
1.0,0,26,13.7109106666667
1.0,5,26,14.0392146666667
1.0,9,26,14.1884866666667
1.0,14,26,16.168528
1.0,0,26,14.2670653333333
1.0,5,26,14.105972
1.0,9,26,14.3413506666667
1.0,14,26,15.6667666666667
1.0,0,25,13.4672186666667
1.0,5,25,13.5238026666667
1.0,9,25,13.9683773333333
1.0,0,25,13.2712506666667
1.0,5,25,13.3156026666667
1.0,9,25,13.8001586666667
1.0,0,25,13.3806146666667
1.0,5,25,13.3779573333333
1.0,9,25,13.8441413333333
1.0,0,25,13.3793253333333
1.0,5,25,13.6531426666667
1.0,9,25,13.8296333333333
1.0,0,25,13.5475586666667
1.0,5,25,13.591628
1.0,9,25,14.012004
1.0,0,25,13.4606746666667
1.0,5,25,13.651176
1.0,9,25,14.916672
1.0,0,24,13.3761893333333
1.0,5,24,13.6210333333333
1.0,9,24,14.0436746666667
1.0,0,24,13.471352
1.0,5,24,13.71916
1.0,9,24,14.05642
1.0,0,24,13.5515586666667
1.0,5,24,13.870764
1.0,9,24,14.00278
1.0,0,24,13.687176
1.0,5,24,13.86108
1.0,9,24,14.0532253333333
1.0,0,24,13.833832
1.0,5,24,14.0193773333333
1.0,9,24,14.225172
1.0,0,24,13.9410413333333
1.0,5,24,13.97092
1.0,9,24,14.4176333333333
1.0,0,23,13.4304133333333
1.0,5,23,13.662892
1.0,9,23,14.0814973333333
1.0,0,23,13.561072
1.0,5,23,13.6213706666667
1.0,9,23,14.0904186666667
1.0,0,23,13.6297586666667
1.0,5,23,13.6897093333333
1.0,9,23,14.1969066666667
1.0,0,23,13.6761293333333
1.0,5,23,13.799276
1.0,9,23,14.2456666666667
1.0,0,23,13.7004133333333
1.0,5,23,14.0078533333333
1.0,9,23,14.3294013333333
1.0,0,23,13.837304
1.0,5,23,14.1062346666667
1.0,9,23,14.826736
1.0,0,22,13.3899293333333
1.0,5,22,13.7747013333333
1.0,9,22,14.0250493333333
1.0,0,22,13.469264
1.0,5,22,13.7933946666667
1.0,9,22,14.094
1.0,0,22,13.500168
1.0,5,22,13.8661813333333
1.0,9,22,14.180028
1.0,0,22,13.542068
1.0,5,22,13.9490346666667
1.0,9,22,14.236092
1.0,0,22,13.6616626666667
1.0,5,22,14.06758
1.0,9,22,14.3218533333333
1.0,0,22,13.878424
1.0,5,22,14.145336
1.0,9,22,14.516456
1.0,0,21,13.3362333333333
1.0,5,21,13.7498186666667
1.0,9,21,14.271028
1.0,0,21,13.5603266666667
1.0,5,21,13.6873413333333
1.0,9,21,14.3608946666667
1.0,0,21,13.6114786666667
1.0,5,21,13.813068
1.0,9,21,14.4002813333333
1.0,0,21,13.66048
1.0,5,21,13.9751986666667
1.0,9,21,14.405328
1.0,0,21,13.7719106666667
1.0,5,21,14.1259213333333
1.0,9,21,14.60398
1.0,0,21,13.9060186666667
1.0,5,21,14.207608
1.0,9,21,14.8021346666667
1.0,0,20,13.4522226666667
1.0,5,20,13.634152
1.0,0,20,13.0976893333333
1.0,5,20,13.6398453333333
1.0,0,20,13.37246
1.0,5,20,13.6615266666667
1.0,0,20,13.3698026666667
1.0,5,20,13.7260333333333
1.0,0,20,13.3270973333333
1.0,5,20,13.8406813333333
1.0,0,20,13.5522906666667
1.0,5,20,13.79346
0.01,0,74,12.5855026666667
0.01,5,74,12.6273853333333
0.01,9,74,12.7230026666667
0.01,14,74,12.5588733333333
0.01,18,74,12.6983106666667
0.01,23,74,12.7100866666667
0.01,0,74,12.4828906666667
0.01,5,74,12.7724773333333
0.01,9,74,12.6814893333333
0.01,14,74,12.3433786666667
0.01,18,74,12.525052
0.01,23,74,12.4736146666667
0.01,0,74,12.472756
0.01,5,74,12.5633186666667
0.01,9,74,12.344812
0.01,14,74,12.50324
0.01,18,74,12.5581426666667
0.01,23,74,12.367644
0.01,0,74,12.6383586666667
0.01,5,74,12.480416
0.01,9,74,12.5316986666667
0.01,14,74,12.587604
0.01,18,74,12.3992613333333
0.01,23,74,12.6133266666667
0.01,0,74,12.6604586666667
0.01,5,74,12.5558293333333
0.01,9,74,12.7085413333333
0.01,14,74,12.5623573333333
0.01,18,74,12.6088573333333
0.01,23,74,12.6868693333333
0.01,0,74,12.454868
0.01,5,74,12.6158226666667
0.01,9,74,12.5884693333333
0.01,14,74,12.5220133333333
0.01,18,74,12.670252
0.01,23,74,12.5787413333333
0.01,0,73,12.751072
0.01,5,73,12.554128
0.01,9,73,12.64594
0.01,14,73,12.6839373333333
0.01,18,73,12.5131546666667
0.01,23,73,12.7148053333333
0.01,0,73,12.7094506666667
0.01,5,73,12.586164
0.01,9,73,12.70962
0.01,14,73,12.5489106666667
0.01,18,73,12.6942333333333
0.01,23,73,12.6889666666667
0.01,0,73,12.5728533333333
0.01,5,73,12.7801533333333
0.01,9,73,12.6809306666667
0.01,14,73,12.6744346666667
0.01,18,73,12.7551493333333
0.01,23,73,12.6066
0.01,0,73,12.833208
0.01,5,73,12.7853013333333
0.01,9,73,12.6936533333333
0.01,14,73,12.852908
0.01,18,73,12.698376
0.01,23,73,13.9537866666667
0.01,0,73,12.9164706666667
0.01,5,73,12.8954
0.01,9,73,12.8214
0.01,14,73,12.9462373333333
0.01,18,73,12.8982026666667
0.01,23,73,13.9212146666667
0.01,0,73,13.037972
0.01,5,73,12.992064
0.01,9,73,12.88332
0.01,14,73,13.0320586666667
0.01,18,73,12.876184
0.01,23,73,13.02606
0.01,0,68,12.522576
0.01,5,68,12.3454613333333
0.01,9,68,12.29068
0.01,14,68,12.3603773333333
0.01,18,68,12.397468
0.01,23,68,12.2434346666667
0.01,0,68,12.4053386666667
0.01,5,68,12.385132
0.01,9,68,12.344764
0.01,14,68,12.4896053333333
0.01,18,68,12.3332186666667
0.01,23,68,12.4327266666667
0.01,0,68,12.463844
0.01,5,68,12.411336
0.01,9,68,12.4618826666667
0.01,14,68,12.337356
0.01,18,68,12.5370333333333
0.01,23,68,12.3763133333333
0.01,0,68,12.540092
0.01,5,68,12.5213386666667
0.01,9,68,12.3860453333333
0.01,14,68,12.57616
0.01,18,68,12.382464
0.01,23,68,12.5957613333333
0.01,0,68,12.5948786666667
0.01,5,68,12.56758
0.01,9,68,12.705032
0.01,14,68,12.522184
0.01,18,68,12.7042333333333
0.01,23,68,12.684328
0.01,0,68,12.5656813333333
0.01,5,68,12.6730266666667
0.01,9,68,12.5177693333333
0.01,14,68,12.686012
0.01,18,68,12.5758706666667
0.01,23,68,12.5731866666667
0.01,0,63,12.5874
0.01,5,63,12.569708
0.01,9,63,12.6927453333333
0.01,14,63,12.5492773333333
0.01,18,63,12.6679226666667
0.01,23,63,12.6854813333333
0.01,0,63,12.5949213333333
0.01,5,63,12.7229933333333
0.01,9,63,12.5815053333333
0.01,14,63,12.748712
0.01,18,63,12.5615533333333
0.01,23,63,12.7239506666667
0.01,0,63,12.754384
0.01,5,63,12.6040053333333
0.01,9,63,12.809984
0.01,14,63,12.72128
0.01,18,63,12.670744
0.01,23,63,12.8148066666667
0.01,0,63,12.7353386666667
0.01,5,63,12.8185786666667
0.01,9,63,12.8465706666667
0.01,14,63,12.7107106666667
0.01,18,63,12.919528
0.01,23,63,12.770924
0.01,0,63,12.9230093333333
0.01,5,63,12.9258946666667
0.01,9,63,12.7784026666667
0.01,14,63,12.9663253333333
0.01,18,63,12.890516
0.01,23,63,12.8646493333333
0.01,0,63,13.074028
0.01,5,63,12.9553453333333
0.01,9,63,13.0193613333333
0.01,14,63,13.057148
0.01,18,63,12.9157493333333
0.01,23,63,13.0484
0.01,0,58,12.4949346666667
0.01,5,58,12.6885706666667
0.01,9,58,12.6610826666667
0.01,14,58,12.4776306666667
0.01,18,58,12.7227266666667
0.01,23,58,12.4986333333333
0.01,0,58,12.694872
0.01,5,58,12.72426
0.01,9,58,12.5833013333333
0.01,14,58,12.7398666666667
0.01,18,58,12.627096
0.01,23,58,12.702168
0.01,0,58,12.7970453333333
0.01,5,58,12.5720786666667
0.01,9,58,12.7956786666667
0.01,14,58,12.741672
0.01,18,58,12.6693
0.01,23,58,12.8219893333333
0.01,0,58,12.7358613333333
0.01,5,58,12.8261413333333
0.01,9,58,12.7793813333333
0.01,14,58,12.6886813333333
0.01,18,58,12.8075426666667
0.01,23,58,12.766144
0.01,0,58,12.9325066666667
0.01,5,58,12.9273053333333
0.01,9,58,12.8206986666667
0.01,14,58,12.9615066666667
0.01,18,58,12.9040973333333
0.01,23,58,12.9122773333333
0.01,0,58,13.0905906666667
0.01,5,58,12.8756053333333
0.01,9,58,13.0408733333333
0.01,14,58,13.0280946666667
0.01,18,58,12.8987933333333
0.01,23,58,13.0839
0.01,0,53,12.5391866666667
0.01,5,53,12.677072
0.01,9,53,12.591884
0.01,14,53,12.66962
0.01,18,53,12.6712106666667
0.01,23,53,12.5111213333333
0.01,0,53,12.706144
0.01,5,53,12.6241306666667
0.01,9,53,12.5792426666667
0.01,14,53,12.6733066666667
0.01,18,53,12.547884
0.01,23,53,12.7481213333333
0.01,0,53,12.6318093333333
0.01,5,53,12.7310253333333
0.01,9,53,12.776528
0.01,14,53,12.669968
0.01,18,53,12.787836
0.01,23,53,12.6195666666667
0.01,0,53,12.8631346666667
0.01,5,53,12.700064
0.01,9,53,12.8358093333333
0.01,14,53,12.7212266666667
0.01,18,53,12.7461226666667
0.01,23,53,12.8894946666667
0.01,0,53,12.7582013333333
0.01,5,53,12.954896
0.01,9,53,12.968396
0.01,14,53,12.810644
0.01,18,53,12.9506573333333
0.01,23,53,12.623152
0.01,0,53,12.6170373333333
0.01,5,53,12.4787546666667
0.01,9,53,12.6706906666667
0.01,14,53,12.5886093333333
0.01,18,53,12.5673666666667
0.01,23,53,12.6550626666667
0.01,0,48,12.594956
0.01,5,48,12.66598
0.01,9,48,12.566812
0.01,14,48,12.692692
0.01,18,48,12.533956
0.01,23,48,12.7021173333333
0.01,0,48,12.6270226666667
0.01,5,48,12.5895853333333
0.01,9,48,12.7143133333333
0.01,14,48,12.5636906666667
0.01,18,48,12.7274746666667
0.01,23,48,12.7205853333333
0.01,0,48,12.668484
0.01,5,48,12.811772
0.01,9,48,12.6355026666667
0.01,14,48,12.7654186666667
0.01,18,48,12.765616
0.01,23,48,12.625828
0.01,0,48,12.882464
0.01,5,48,12.7241826666667
0.01,9,48,12.849904
0.01,14,48,12.7912693333333
0.01,18,48,12.7849853333333
0.01,23,48,12.8462933333333
0.01,0,48,12.7233853333333
0.01,5,48,12.9792466666667
0.01,9,48,12.9075053333333
0.01,14,48,12.832084
0.01,18,48,12.944928
0.01,23,48,12.8049826666667
0.01,0,48,12.98396
0.01,5,48,13.039308
0.01,9,48,12.68274
0.01,14,48,12.4435773333333
0.01,18,48,12.657232
0.01,23,48,12.5181306666667
0.01,0,43,12.698232
0.01,5,43,12.5360946666667
0.01,9,43,12.7125493333333
0.01,14,43,12.5981146666667
0.01,18,43,12.6419773333333
0.01,23,43,12.6776
0.01,0,43,12.5143333333333
0.01,5,43,12.7441053333333
