BW,traffic_load,airtime,selected_mcs,txgain,pm_power
50,24,0.7,18,73,12.64692
50,24,0.6,18,73,11.87301
50,24,0.5,18,73,11.38459
50,24,0.4,18,73,11.63271
50,24,0.3,18,73,10.47744
50,24,0.2,18,73,11.57849
50,24,0.1,18,73,11.17492
50,24,0.0,18,73,10.32514
50,24,1.0,21,73,12.83179
50,24,0.9,21,73,12.09577
50,24,0.8,21,73,12.66693
50,24,0.7,21,73,12.47662
50,24,0.6,21,73,11.87531
50,24,0.5,21,73,11.60935
50,24,0.4,21,73,10.58177
50,24,0.3,21,73,11.74217
50,24,0.2,21,73,11.64632
50,24,0.1,21,73,10.66638
50,24,0.0,21,73,10.37766
50,24,1.0,23,73,12.96121
50,24,0.9,23,73,13.11597
50,24,0.8,23,73,13.18615
50,24,0.7,23,73,12.51276
50,24,0.6,23,73,11.6397
50,24,0.5,23,73,11.34895
50,24,0.4,23,73,11.56949
50,24,0.3,23,73,11.67407
50,24,0.2,23,73,10.81916
50,24,0.1,23,73,10.32525
50,24,0.0,23,73,10.54795
50,24,1.0,0,72,11.61393
50,24,0.9,0,72,11.58263
50,24,0.8,0,72,10.9722
50,24,0.7,0,72,11.63862
50,24,0.6,0,72,11.02691
50,24,0.5,0,72,10.95159
50,24,0.4,0,72,11.09105
50,24,0.3,0,72,10.34898
50,24,0.2,0,72,10.94042
50,24,0.1,0,72,10.55625
50,24,0.0,0,72,10.32056
50,24,1.0,3,72,11.69076
50,24,0.9,3,72,11.64819
50,24,0.8,3,72,11.44756
50,24,0.7,3,72,11.78644
50,24,0.6,3,72,11.03311
50,24,0.5,3,72,11.40567
50,24,0.4,3,72,11.2152
50,24,0.3,3,72,11.00508
50,24,0.2,3,72,10.6422
50,24,0.1,3,72,10.3166
50,24,0.0,3,72,10.45817
50,24,1.0,6,72,12.13714
50,24,0.9,6,72,11.5915
50,24,0.8,6,72,12.10083
50,24,0.7,6,72,11.53851
50,24,0.6,6,72,11.11668
50,24,0.5,6,72,11.22053
50,24,0.4,6,72,10.45483
50,24,0.3,6,72,11.41795
50,24,0.2,6,72,11.08721
50,24,0.1,6,72,10.4038
50,24,0.0,6,72,10.42617
50,24,1.0,9,72,11.86883
50,24,0.9,9,72,12.13156
50,24,0.8,9,72,11.77706
50,24,0.7,9,72,11.56161
50,24,0.6,9,72,11.17565
50,24,0.5,9,72,10.77156
50,24,0.4,9,72,11.35233
50,24,0.3,9,72,11.22208
50,24,0.2,9,72,10.6076
50,24,0.1,9,72,10.36256
50,24,0.0,9,72,10.54946
50,24,1.0,12,72,12.18299
50,24,0.9,12,72,12.30546
50,24,0.8,12,72,12.33109
50,24,0.7,12,72,11.69252
50,24,0.6,12,72,11.57982
50,24,0.5,12,72,11.38073
50,24,0.4,12,72,11.47177
50,24,0.3,12,72,10.97273
50,24,0.2,12,72,10.59515
50,24,0.1,12,72,10.58331
50,24,0.0,12,72,10.45364
50,24,1.0,15,72,12.62043
50,24,0.9,15,72,12.5205
50,24,0.8,15,72,12.26653
50,24,0.7,15,72,11.53986
50,24,0.6,15,72,11.8349
50,24,0.5,15,72,11.91629
50,24,0.4,15,72,11.62561
50,24,0.3,15,72,10.79734
50,24,0.2,15,72,10.5807
50,24,0.1,15,72,10.76412
50,24,0.0,15,72,10.38798
50,24,1.0,18,72,12.79767
50,24,0.9,18,72,12.70958
50,24,0.8,18,72,11.91768
50,24,0.7,18,72,11.90426
50,24,0.6,18,72,12.40907
50,24,0.5,18,72,11.7319
50,24,0.4,18,72,11.15121
50,24,0.3,18,72,11.1762
50,24,0.2,18,72,10.66794
50,24,0.1,18,72,10.9083
50,24,0.0,18,72,10.41633
50,24,1.0,21,72,12.69697
50,24,0.9,21,72,12.28878
50,24,0.8,21,72,12.03448
50,24,0.7,21,72,13.09804
50,24,0.6,21,72,11.53327
50,24,0.5,21,72,11.68928
50,24,0.4,21,72,11.65883
50,24,0.3,21,72,10.93045
50,24,0.2,21,72,11.3479
50,24,0.1,21,72,10.6709
50,24,0.0,21,72,10.53884
50,24,1.0,23,72,12.90956
50,24,0.9,23,72,12.56657
50,24,0.8,23,72,13.13176
50,24,0.7,23,72,12.40071
50,24,0.6,23,72,11.80498
50,24,0.5,23,72,12.03983
50,24,0.4,23,72,11.09408
50,24,0.3,23,72,11.6819
50,24,0.2,23,72,11.47638
50,24,0.1,23,72,10.40666
50,24,0.0,23,72,10.63286
50,24,1.0,0,71,11.66929
50,24,0.9,0,71,11.79383
50,24,0.8,0,71,11.42568
50,24,0.7,0,71,11.00924
50,24,0.6,0,71,11.29506
50,24,0.5,0,71,11.0084
50,24,0.4,0,71,11.05722
50,24,0.3,0,71,11.05609
50,24,0.2,0,71,10.69542
50,24,0.1,0,71,10.47784
50,24,0.0,0,71,10.24447
50,24,1.0,3,71,11.67499
50,24,0.9,3,71,11.51025
50,24,0.8,3,71,11.71151
50,24,0.7,3,71,11.65302
50,24,0.6,3,71,11.00875
50,24,0.5,3,71,11.35078
50,24,0.4,3,71,11.02239
50,24,0.3,3,71,10.96901
50,24,0.2,3,71,10.84211
50,24,0.1,3,71,10.30627
50,24,0.0,3,71,10.45196
50,24,1.0,6,71,11.87402
50,24,0.9,6,71,11.86461
50,24,0.8,6,71,11.80077
50,24,0.7,6,71,11.16129
50,24,0.6,6,71,11.13668
50,24,0.5,6,71,11.45497
50,24,0.4,6,71,10.93188
50,24,0.3,6,71,11.09457
50,24,0.2,6,71,11.08065
50,24,0.1,6,71,12.68599
50,24,0.0,6,71,12.88718
50,24,1.0,9,71,12.403
50,24,0.9,9,71,12.04542
50,24,0.8,9,71,11.90692
50,24,0.7,9,71,11.14444
50,24,0.6,9,71,11.57282
50,24,0.5,9,71,11.0972
50,24,0.4,9,71,11.12007
50,24,0.3,9,71,11.17803
50,24,0.2,9,71,10.41445
50,24,0.1,9,71,10.74493
50,24,0.0,9,71,10.64323
50,24,1.0,12,71,12.33387
50,24,0.9,12,71,12.16914
50,24,0.8,12,71,11.65591
50,24,0.7,12,71,11.73687
50,24,0.6,12,71,11.76873
50,24,0.5,12,71,11.35044
50,24,0.4,12,71,11.26215
50,24,0.3,12,71,11.02224
50,24,0.2,12,71,10.63803
50,24,0.1,12,71,10.97615
50,24,0.0,12,71,10.67009
50,24,1.0,15,71,12.29444
50,24,0.9,15,71,12.28339
50,24,0.8,15,71,11.84391
50,24,0.7,15,71,12.24257
50,24,0.6,15,71,11.68018
50,24,0.5,15,71,11.34831
50,24,0.4,15,71,11.46988
50,24,0.3,15,71,10.3668
50,24,0.2,15,71,11.32517
50,24,0.1,15,71,11.04225
50,24,0.0,15,71,10.41772
50,24,1.0,18,71,12.66215
50,24,0.9,18,71,12.34381
50,24,0.8,18,71,12.61738
50,24,0.7,18,71,12.13601
50,24,0.6,18,71,11.99951
50,24,0.5,18,71,11.52033
50,24,0.4,18,71,10.80976
50,24,0.3,18,71,11.35163
50,24,0.2,18,71,11.33887
50,24,0.1,18,71,10.67394
50,24,0.0,18,71,10.37098
50,24,1.0,21,71,12.8679
50,24,0.9,21,71,12.56139
50,24,0.8,21,71,12.70631
50,24,0.7,21,71,12.43118
50,24,0.6,21,71,11.67969
50,24,0.5,21,71,11.42609
50,24,0.4,21,71,11.37246
50,24,0.3,21,71,11.63876
50,24,0.2,21,71,10.86254
50,24,0.1,21,71,10.50072
50,24,0.0,21,71,10.4611
50,24,1.0,23,71,13.10882
50,24,0.9,23,71,13.08236
50,24,0.8,23,71,13.01142
50,24,0.7,23,71,12.31036
50,24,0.6,23,71,11.77443
50,24,0.5,23,71,12.18322
50,24,0.4,23,71,11.8166
50,24,0.3,23,71,11.3973
50,24,0.2,23,71,10.84093
50,24,0.1,23,71,10.37995
50,24,0.0,23,71,10.62376
50,24,1.0,0,70,11.5662
50,24,0.9,0,70,11.58486
50,24,0.8,0,70,11.24327
50,24,0.7,0,70,11.66817
50,24,0.6,0,70,11.19232
50,24,0.5,0,70,10.92636
50,24,0.4,0,70,11.08638
50,24,0.3,0,70,10.37071
50,24,0.2,0,70,10.71481
50,24,0.1,0,70,10.41802
50,24,0.0,0,70,10.64089
50,24,1.0,3,70,11.79205
50,24,0.9,3,70,11.65507
50,24,0.8,3,70,11.96552
50,24,0.7,3,70,11.40263
50,24,0.6,3,70,11.30202
50,24,0.5,3,70,10.88234
50,24,0.4,3,70,10.97341
50,24,0.3,3,70,11.1439
50,24,0.2,3,70,10.83365
50,24,0.1,3,70,10.51671
50,24,0.0,3,70,10.27425
50,24,1.0,6,70,11.91377
50,24,0.9,6,70,11.85848
50,24,0.8,6,70,12.00599
50,24,0.7,6,70,11.49245
50,24,0.6,6,70,11.07338
50,24,0.5,6,70,10.97312
50,24,0.4,6,70,11.22286
50,24,0.3,6,70,11.31406
50,24,0.2,6,70,10.38622
50,24,0.1,6,70,10.41933
50,24,0.0,6,70,10.40272
50,24,1.0,9,70,12.16104
50,24,0.9,9,70,12.21124
50,24,0.8,9,70,11.85741
50,24,0.7,9,70,12.52166
50,24,0.6,9,70,11.21425
50,24,0.5,9,70,11.69782
50,24,0.4,9,70,11.20111
50,24,0.3,9,70,10.86794
50,24,0.2,9,70,10.46802
50,24,0.1,9,70,10.28193
50,24,0.0,9,70,10.59829
50,24,1.0,12,70,12.45073
50,24,0.9,12,70,12.26677
50,24,0.8,12,70,11.70957
50,24,0.7,12,70,11.30775
50,24,0.6,12,70,12.19657
50,24,0.5,12,70,11.70762
50,24,0.4,12,70,11.4082
50,24,0.3,12,70,10.96237
50,24,0.2,12,70,10.38457
50,24,0.1,12,70,10.9018
50,24,0.0,12,70,10.50837
50,24,1.0,15,70,12.61769
50,24,0.9,15,70,12.70354
50,24,0.8,15,70,12.29399
50,24,0.7,15,70,12.09893
50,24,0.6,15,70,12.15666
50,24,0.5,15,70,11.73813
50,24,0.4,15,70,11.29749
50,24,0.3,15,70,10.90462
50,24,0.2,15,70,10.77605
50,24,0.1,15,70,11.08162
50,24,0.0,15,70,10.6206
50,24,1.0,18,70,12.55076
50,24,0.9,18,70,12.22232
50,24,0.8,18,70,12.10729
50,24,0.7,18,70,13.39418
50,24,0.6,18,70,11.7739
50,24,0.5,18,70,11.37332
50,24,0.4,18,70,11.52984
50,24,0.3,18,70,10.56918
50,24,0.2,18,70,11.72083
50,24,0.1,18,70,10.98724
50,24,0.0,18,70,10.34689
50,24,1.0,21,70,12.94742
50,24,0.9,21,70,12.316
50,24,0.8,21,70,13.10113
50,24,0.7,21,70,12.25731
50,24,0.6,21,70,11.68869
50,24,0.5,21,70,11.64759
50,24,0.4,21,70,10.45304
50,24,0.3,21,70,11.87752
50,24,0.2,21,70,11.59097
50,24,0.1,21,70,10.58955
50,24,0.0,21,70,10.29868
50,24,1.0,23,70,13.15274
50,24,0.9,23,70,13.10262
50,24,0.8,23,70,13.08613
50,24,0.7,23,70,12.52827
50,24,0.6,23,70,11.95351
50,24,0.5,23,70,11.27988
50,24,0.4,23,70,11.74144
50,24,0.3,23,70,11.91031
50,24,0.2,23,70,10.43338
50,24,0.1,23,70,10.38716
50,24,0.0,23,70,10.57394
50,24,1.0,0,69,11.74076
50,24,0.9,0,69,11.75962
50,24,0.8,0,69,11.23407
50,24,0.7,0,69,11.76309
50,24,0.6,0,69,11.08653
50,24,0.5,0,69,11.06543
50,24,0.4,0,69,11.10106
50,24,0.3,0,69,10.45362
50,24,0.2,0,69,10.62557
50,24,0.1,0,69,10.46264
50,24,0.0,0,69,10.37017
50,24,1.0,3,69,11.78316
50,24,0.9,3,69,11.57725
50,24,0.8,3,69,11.61709
50,24,0.7,3,69,11.49492
50,24,0.6,3,69,11.11008
50,24,0.5,3,69,11.36738
50,24,0.4,3,69,11.21501
50,24,0.3,3,69,10.93327
50,24,0.2,3,69,11.03212
50,24,0.1,3,69,10.40158
50,24,0.0,3,69,10.5436
50,24,1.0,6,69,11.94464
50,24,0.9,6,69,11.69761
50,24,0.8,6,69,11.78722
50,24,0.7,6,69,11.0922
50,24,0.6,6,69,11.35151
50,24,0.5,6,69,11.34414
50,24,0.4,6,69,10.96286
50,24,0.3,6,69,11.24294
50,24,0.2,6,69,10.99631
50,24,0.1,6,69,10.6253
50,24,0.0,6,69,10.56452
50,24,1.0,9,69,12.25164
50,24,0.9,9,69,11.92714
50,24,0.8,9,69,11.71695
50,24,0.7,9,69,11.2065
50,24,0.6,9,69,11.58491
50,24,0.5,9,69,11.25674
50,24,0.4,9,69,11.04727
50,24,0.3,9,69,11.30817
50,24,0.2,9,69,10.5513
50,24,0.1,9,69,10.82779
50,24,0.0,9,69,10.52832
50,24,1.0,12,69,12.17591
50,24,0.9,12,69,12.4362
50,24,0.8,12,69,11.93804
50,24,0.7,12,69,11.66297
50,24,0.6,12,69,11.67781
50,24,0.5,12,69,11.0925
50,24,0.4,12,69,11.51565
50,24,0.3,12,69,11.19197
50,24,0.2,12,69,10.67371
50,24,0.1,12,69,10.91223
50,24,0.0,12,69,10.59689
50,24,1.0,15,69,12.40589
50,24,0.9,15,69,12.36815
50,24,0.8,15,69,12.0541
50,24,0.7,15,69,11.98768
50,24,0.6,15,69,11.80431
50,24,0.5,15,69,11.38024
50,24,0.4,15,69,11.4777
50,24,0.3,15,69,10.41161
50,24,0.2,15,69,11.01356
50,24,0.1,15,69,11.19395
50,24,0.0,15,69,10.36283
50,24,1.0,18,69,12.62861
50,24,0.9,18,69,12.49298
50,24,0.8,18,69,12.4163
50,24,0.7,18,69,12.27355
50,24,0.6,18,69,12.01669
50,24,0.5,18,69,11.67839
50,24,0.4,18,69,10.94333
50,24,0.3,18,69,11.35383
50,24,0.2,18,69,11.1555
50,24,0.1,18,69,10.53826
50,24,0.0,18,69,10.37181
50,24,1.0,21,69,12.73709
50,24,0.9,21,69,12.49268
50,24,0.8,21,69,12.29341
50,24,0.7,21,69,12.75591
50,24,0.6,21,69,11.62547
50,24,0.5,21,69,11.52825
50,24,0.4,21,69,11.64326
50,24,0.3,21,69,11.22472
50,24,0.2,21,69,11.01532
50,24,0.1,21,69,10.31424
50,24,0.0,21,69,10.54704
50,24,1.0,23,69,13.02004
50,24,0.9,23,69,12.8242
50,24,0.8,23,69,12.99687
50,24,0.7,23,69,11.95093
50,24,0.6,23,69,11.87407
50,24,0.5,23,69,12.24719
50,24,0.4,23,69,11.70696
50,24,0.3,23,69,11.48057
50,24,0.2,23,69,11.01767
50,24,0.1,23,69,10.5873
50,24,0.0,23,69,10.56372
50,24,1.0,0,68,11.67839
50,24,0.9,0,68,11.43142
50,24,0.8,0,68,11.41086
50,24,0.7,0,68,11.35722
50,24,0.6,0,68,11.54604
50,24,0.5,0,68,11.0466
50,24,0.4,0,68,11.05577
50,24,0.3,0,68,10.91391
50,24,0.2,0,68,10.83237
50,24,0.1,0,68,10.46925
50,24,0.0,0,68,10.32243
50,24,1.0,3,68,11.90382
50,24,0.9,3,68,11.51906
50,24,0.8,3,68,11.59261
50,24,0.7,3,68,11.6341
50,24,0.6,3,68,11.00415
50,24,0.5,3,68,11.33997
50,24,0.4,3,68,11.06669
50,24,0.3,3,68,11.05069
50,24,0.2,3,68,10.72923
50,24,0.1,3,68,10.65551
50,24,0.0,3,68,10.44351
50,24,1.0,6,68,11.76535
50,24,0.9,6,68,11.66793
50,24,0.8,6,68,11.9698
50,24,0.7,6,68,11.43579
50,24,0.6,6,68,11.22547
50,24,0.5,6,68,11.63944
50,24,0.4,6,68,10.86963
50,24,0.3,6,68,11.05257
50,24,0.2,6,68,10.80565
50,24,0.1,6,68,10.24863
50,24,0.0,6,68,10.59224
50,24,1.0,9,68,12.01123
50,24,0.9,9,68,11.91101
50,24,0.8,9,68,11.652
50,24,0.7,9,68,11.1814
50,24,0.6,9,68,11.72189
50,24,0.5,9,68,11.27778
50,24,0.4,9,68,11.2146
50,24,0.3,9,68,11.34389
50,24,0.2,9,68,12.87405
50,24,0.1,9,68,10.6934
50,24,0.0,9,68,10.49563
50,24,1.0,12,68,12.43456
50,24,0.9,12,68,12.21191
50,24,0.8,12,68,11.63195
50,24,0.7,12,68,11.68149
50,24,0.6,12,68,11.78955
50,24,0.5,12,68,11.36929
50,24,0.4,12,68,11.29753
50,24,0.3,12,68,11.09878
50,24,0.2,12,68,10.57742
50,24,0.1,12,68,11.00368
50,24,0.0,12,68,10.91211
50,24,1.0,15,68,12.31392
50,24,0.9,15,68,12.34003
50,24,0.8,15,68,11.8025
50,24,0.7,15,68,12.22464
50,24,0.6,15,68,11.70921
50,24,0.5,15,68,11.35402
50,24,0.4,15,68,11.58642
50,24,0.3,15,68,10.30695
50,24,0.2,15,68,11.41719
50,24,0.1,15,68,11.06855
50,24,0.0,15,68,10.35733
50,24,1.0,18,68,12.66833
50,24,0.9,18,68,12.29547
50,24,0.8,18,68,12.47003
50,24,0.7,18,68,12.14539
50,24,0.6,18,68,11.89096
50,24,0.5,18,68,11.60475
50,24,0.4,18,68,10.85852
50,24,0.3,18,68,11.22718
50,24,0.2,18,68,11.19695
50,24,0.1,18,68,10.66337
50,24,0.0,18,68,10.34487
50,24,1.0,21,68,13.32023
50,24,0.9,21,68,13.28756
50,24,0.8,21,68,12.57028
50,24,0.7,21,68,12.56951
50,24,0.6,21,68,11.63473
50,24,0.5,21,68,12.95151
50,24,0.4,21,68,11.29282
50,24,0.3,21,68,11.51675
50,24,0.2,21,68,10.99481
50,24,0.1,21,68,10.39655
50,24,0.0,21,68,10.43524
50,24,1.0,23,68,13.00746
50,24,0.9,23,68,12.96975
50,24,0.8,23,68,12.93634
50,24,0.7,23,68,12.23556
50,24,0.6,23,68,11.89849
50,24,0.5,23,68,11.86252
50,24,0.4,23,68,11.99334
50,24,0.3,23,68,11.44658
50,24,0.2,23,68,10.79549
50,24,0.1,23,68,10.43173
50,24,0.0,23,68,10.412096
50,24,1.0,0,67,11.60874
50,24,0.9,0,67,11.60467
50,24,0.8,0,67,11.52297
50,24,0.7,0,67,11.42554
50,24,0.6,0,67,11.59601
50,24,0.5,0,67,10.94455
50,24,0.4,0,67,10.81569
50,24,0.3,0,67,10.87979
50,24,0.2,0,67,10.47936
50,24,0.1,0,67,10.60475
50,24,0.0,0,67,10.53317
50,24,1.0,3,67,11.82067
50,24,0.9,3,67,11.59956
50,24,0.8,3,67,11.76505
50,24,0.7,3,67,11.2055
50,24,0.6,3,67,11.40604
50,24,0.5,3,67,11.25393
50,24,0.4,3,67,10.62898
50,24,0.3,3,67,11.02322
50,24,0.2,3,67,11.09489
50,24,0.1,3,67,10.37166
50,24,0.0,3,67,10.58609
50,24,1.0,6,67,11.89524
50,24,0.9,6,67,11.82316
50,24,0.8,6,67,12.02145
50,24,0.7,6,67,11.22953
50,24,0.6,6,67,11.32438
50,24,0.5,6,67,11.00181
50,24,0.4,6,67,10.99958
50,24,0.3,6,67,11.35141
50,24,0.2,6,67,10.53319
50,24,0.1,6,67,10.60662
50,24,0.0,6,67,10.45955
50,24,1.0,9,67,12.01913
50,24,0.9,9,67,11.98347
50,24,0.8,9,67,11.74184
50,24,0.7,9,67,11.60241
50,24,0.6,9,67,11.39613
50,24,0.5,9,67,12.20184
50,24,0.4,9,67,11.19523
50,24,0.3,9,67,10.88873
50,24,0.2,9,67,10.59639
50,24,0.1,9,67,10.59391
50,24,0.0,9,67,10.60281
50,24,1.0,12,67,12.25016
50,24,0.9,12,67,12.45408
50,24,0.8,12,67,11.9
50,24,0.7,12,67,11.62848
50,24,0.6,12,67,11.65861
50,24,0.5,12,67,11.60027
50,24,0.4,12,67,11.55693
50,24,0.3,12,67,10.5984
50,24,0.2,12,67,10.89742
50,24,0.1,12,67,10.80045
50,24,0.0,12,67,10.41601
50,24,1.0,15,67,12.45624
50,24,0.9,15,67,12.38341
50,24,0.8,15,67,13.36544
50,24,0.7,15,67,11.90411
50,24,0.6,15,67,12.30545
50,24,0.5,15,67,11.40852
50,24,0.4,15,67,11.35704
50,24,0.3,15,67,11.11094
50,24,0.2,15,67,10.86118
50,24,0.1,15,67,10.70353
50,24,0.0,15,67,10.34043
50,24,1.0,18,67,12.69779
50,24,0.9,18,67,12.2029
50,24,0.8,18,67,12.2216
50,24,0.7,18,67,12.58006
50,24,0.6,18,67,11.51871
50,24,0.5,18,67,11.62726
50,24,0.4,18,67,11.51466
50,24,0.3,18,67,11.16526
50,24,0.2,18,67,11.05198
50,24,0.1,18,67,10.43628
50,24,0.0,18,67,10.48386
50,24,1.0,21,67,12.80111
50,24,0.9,21,67,12.48901
50,24,0.8,21,67,12.5958
50,24,0.7,21,67,12.03365
50,24,0.6,21,67,11.65347
50,24,0.5,21,67,12.03978
50,24,0.4,21,67,11.55122
50,24,0.3,21,67,11.37306
50,24,0.2,21,67,11.14076
50,24,0.1,21,67,10.3845
50,24,0.0,21,67,10.5918
50,24,1.0,23,67,13.32803
50,24,0.9,23,67,12.8658
50,24,0.8,23,67,12.86984
50,24,0.7,23,67,11.72726
50,24,0.6,23,67,12.3651
50,24,0.5,23,67,11.85713
50,24,0.4,23,67,11.5621
50,24,0.3,23,67,11.79258
50,24,0.2,23,67,10.71447
50,24,0.1,23,67,11.127
50,24,0.0,23,67,10.58125
50,24,1.0,0,66,11.94051
50,24,0.9,0,66,11.58164
50,24,0.8,0,66,11.47719
50,24,0.7,0,66,11.7299
50,24,0.6,0,66,11.22218
50,24,0.5,0,66,11.18479
50,24,0.4,0,66,10.98006
50,24,0.3,0,66,10.63113
50,24,0.2,0,66,10.79031
50,24,0.1,0,66,10.69059
50,24,0.0,0,66,10.58806
50,24,1.0,3,66,11.74322
50,24,0.9,3,66,11.46226
50,24,0.8,3,66,11.87013
50,24,0.7,3,66,11.1983
50,24,0.6,3,66,11.40612
50,24,0.5,3,66,11.33972
50,24,0.4,3,66,10.72409
50,24,0.3,3,66,11.12275
50,24,0.2,3,66,10.98964
50,24,0.1,3,66,10.78282
50,24,0.0,3,66,10.57681
50,24,1.0,6,66,11.93471
50,24,0.9,6,66,11.77423
50,24,0.8,6,66,11.87053
50,24,0.7,6,66,11.53324
50,24,0.6,6,66,11.17452
50,24,0.5,6,66,11.27923
50,24,0.4,6,66,10.72463
50,24,0.3,6,66,11.1771
50,24,0.2,6,66,10.81905
50,24,0.1,6,66,10.43664
50,24,0.0,6,66,10.62657
50,24,1.0,9,66,12.01242
50,24,0.9,9,66,12.25866
50,24,0.8,9,66,11.81698
50,24,0.7,9,66,11.60692
50,24,0.6,9,66,11.4861
50,24,0.5,9,66,10.96248
50,24,0.4,9,66,11.32539
50,24,0.3,9,66,11.20349
50,24,0.2,9,66,10.59313
50,24,0.1,9,66,10.67877
50,24,0.0,9,66,10.59967
50,24,1.0,12,66,12.33913
50,24,0.9,12,66,12.23244
50,24,0.8,12,66,12.17408
50,24,0.7,12,66,11.72489
50,24,0.6,12,66,12.76898
50,24,0.5,12,66,11.595
50,24,0.4,12,66,11.3662
50,24,0.3,12,66,10.99901
50,24,0.2,12,66,10.68585
50,24,0.1,12,66,10.92255
50,24,0.0,12,66,10.48385
50,24,1.0,15,66,12.45509
50,24,0.9,15,66,12.55488
50,24,0.8,15,66,11.99177
50,24,0.7,15,66,12.11442
50,24,0.6,15,66,11.83873
50,24,0.5,15,66,11.58645
50,24,0.4,15,66,11.38145
50,24,0.3,15,66,10.8188
50,24,0.2,15,66,11.01152
50,24,0.1,15,66,10.69021
50,24,0.0,15,66,10.47208
50,24,1.0,18,66,12.55882
50,24,0.9,18,66,12.43309
50,24,0.8,18,66,12.14955
50,24,0.7,18,66,12.25934
50,24,0.6,18,66,12.09583
50,24,0.5,18,66,11.50898
50,24,0.4,18,66,11.42667
50,24,0.3,18,66,11.18503
50,24,0.2,18,66,10.95326
50,24,0.1,18,66,10.6575
50,24,0.0,18,66,10.28845
50,24,1.0,21,66,12.87479
50,24,0.9,21,66,12.396
50,24,0.8,21,66,12.4587
50,24,0.7,21,66,12.45216
50,24,0.6,21,66,11.57454
50,24,0.5,21,66,11.89666
50,24,0.4,21,66,11.56887
50,24,0.3,21,66,11.33175
50,24,0.2,21,66,11.09387
50,24,0.1,21,66,10.50802
50,24,0.0,21,66,10.4157
50,24,1.0,23,66,13.18352
50,24,0.9,23,66,12.85808
50,24,0.8,23,66,12.94883
50,24,0.7,23,66,11.88218
50,24,0.6,23,66,11.95696
50,24,0.5,23,66,12.13744
50,24,0.4,23,66,11.25009
50,24,0.3,23,66,11.84508
50,24,0.2,23,66,11.31079
50,24,0.1,23,66,10.42522
50,24,0.0,23,66,10.73208
50,24,1.0,0,65,11.65521
50,24,0.9,0,65,11.68713
50,24,0.8,0,65,11.32831
50,24,0.7,0,65,11.33751
50,24,0.6,0,65,11.58706
50,24,0.5,0,65,10.96952
50,24,0.4,0,65,10.73816
50,24,0.3,0,65,10.81745
50,24,0.2,0,65,10.86539
50,24,0.1,0,65,10.44682
50,24,0.0,0,65,10.48204
50,24,1.0,3,65,11.84333
50,24,0.9,3,65,11.70845
50,24,0.8,3,65,11.46918
50,24,0.7,3,65,11.50014
50,24,0.6,3,65,11.41959
50,24,0.5,3,65,11.07883
50,24,0.4,3,65,11.12588
50,24,0.3,3,65,10.81704
50,24,0.2,3,65,10.79802
50,24,0.1,3,65,10.41331
50,24,0.0,3,65,10.48056
50,24,1.0,6,65,11.92969
50,24,0.9,6,65,11.65471
50,24,0.8,6,65,11.85902
50,24,0.7,6,65,11.35497
50,24,0.6,6,65,11.23422
50,24,0.5,6,65,11.31564
50,24,0.4,6,65,10.97757
50,24,0.3,6,65,11.08628
50,24,0.2,6,65,10.78617
50,24,0.1,6,65,10.45064
50,24,0.0,6,65,10.40544
50,24,1.0,9,65,12.28303
50,24,0.9,9,65,11.77612
50,24,0.8,9,65,11.98581
50,24,0.7,9,65,11.31887
50,24,0.6,9,65,11.39447
50,24,0.5,9,65,11.64714
50,24,0.4,9,65,10.74205
50,24,0.3,9,65,11.23547
50,24,0.2,9,65,10.60189
50,24,0.1,9,65,10.51836
50,24,0.0,9,65,10.62987
50,24,1.0,12,65,12.38529
50,24,0.9,12,65,12.33104
50,24,0.8,12,65,11.7498
50,24,0.7,12,65,11.56645
50,24,0.6,12,65,11.79162
50,24,0.5,12,65,11.25422
50,24,0.4,12,65,12.5882
50,24,0.3,12,65,11.25309
50,24,0.2,12,65,10.59283
50,24,0.1,12,65,10.94508
50,24,0.0,12,65,10.78861
50,24,1.0,15,65,12.40585
50,24,0.9,15,65,12.54167
50,24,0.8,15,65,12.00648
50,24,0.7,15,65,12.08814
50,24,0.6,15,65,11.73202
50,24,0.5,15,65,11.37874
50,24,0.4,15,65,11.60723
50,24,0.3,15,65,10.66465
50,24,0.2,15,65,11.08177
50,24,0.1,15,65,11.10284
50,24,0.0,15,65,10.53604
50,24,1.0,18,65,12.753
50,24,0.9,18,65,12.53143
50,24,0.8,18,65,12.47426
50,24,0.7,18,65,12.23181
50,24,0.6,18,65,11.89432
50,24,0.5,18,65,11.52629
50,24,0.4,18,65,11.26993
50,24,0.3,18,65,10.98654
50,24,0.2,18,65,11.04247
50,24,0.1,18,65,10.92312
50,24,0.0,18,65,10.39527
50,24,1.0,21,65,12.84646
50,24,0.9,21,65,12.60558
50,24,0.8,21,65,12.47034
50,24,0.7,21,65,12.60333
50,24,0.6,21,65,11.93032
50,24,0.5,21,65,11.67367
50,24,0.4,21,65,11.1714
50,24,0.3,21,65,11.34059
50,24,0.2,21,65,11.03776
50,24,0.1,21,65,10.41634
50,24,0.0,21,65,10.43448
50,24,1.0,23,65,13.05846
50,24,0.9,23,65,12.79586
50,24,0.8,23,65,12.74015
50,24,0.7,23,65,12.65494
50,24,0.6,23,65,11.92416
50,24,0.5,23,65,12.13611
50,24,0.4,23,65,11.78187
50,24,0.3,23,65,11.23007
50,24,0.2,23,65,11.09597
50,24,0.1,23,65,10.41544
50,24,0.0,23,65,10.51466
